DOC_NUMBER;QUOT_FROM;DOC_TYPE;ORD_REASON;QUOT_TO;COMP_CODE;BILL_BLOCK;LOC_CURRCY;SOLD_TO;RATE_TYPE;GN_CUSTOM;CUST_GRP1;CUST_GRP2;CUST_GRP3;CUST_GRP4;CUST_GRP5;DEL_BLOCK;STAT_CURR;DOC_CATEG;DOC_CATEGR;SALES_OFF;SALES_GRP;SALESORG;DISTR_CHAN;CREATEDON;DOC_CURRCY;SALESEMPLY;DIV_HEAD;REQ_DATE;FISCVARNT;ORDERS
3406641;2013-10-23;ZRO1;B01;9999-12-31;SE10;G0;RUB;1087944969;;ODUM-REALTY;;;;;;;RUB;L;;;27;PL10;1;2013-05-14;;;40;;K4;5
3406642;2013-10-23;YC01;B01;9999-12-31;SE10;G0;RUB;1087944969;;UVALDA-TRAVEL;;;ROZ;;;;RUB;C;;;23;PL10;1;2013-05-14;;;40;;K4;5
3406643;2013-10-23;ZWEN;ZV7;9999-12-31;RO30;G0;RUB;1087944969;;LOUISVILLE-INSURANCE;;;;;;;RUB;L;;;;PL10;1;2013-03-12;;;40;;K4;6
3406644;2013-10-23;YO01;ZV7;9999-12-31;RU10;G0;RUB;1087944969;;BRUNSWICK-TEXTILES;;;;;;;RUB;G;;;;PL10;1;2013-03-12;;;40;;K4;6
3406645;2013-06-14;YO01;ZV7;9999-12-31;KZ10;G0;RUB;1087944969;;PORTAL-SOFTWARE;106;1;;;;ZG;RUB;G;;DE15;;PL10;1;2013-03-12;;;40;;K4;5
3406646;2013-06-14;YO01;B02;9999-12-31;10;G0;RUB;1062765323;;BYROMVILLE-MOTORS;;;;;;ZG;RUB;H;;PLAN;;PL10;1;2013-03-12;;;40;;K4;7
3406647;2013-11-04;YO01;ZV6;9999-12-31;10;G0;RUB;1062765323;KZ;MONTICELLO-CAFE;;;ROZ;;;;RUB;H;;PLD1;;PL10;1;2013-03-12;;;40;;K4;2
3406648;2013-11-04;YO01;ZV6;9999-12-31;10;G0;RUB;1062765323;M;LEEFIELD-TRAVEL;;;;;;;RUB;C;;PLD1;23;140;1;2013-03-11;;;40;;K4;3
3406649;2013-11-04;ZWE;B02;9999-12-31;PL10;G0;RUB;1081413683;;MILTON-ACCOUNTING;;;;;;;RUB;B;;GB02;;140;1;2013-03-11;;;40;;K4;3
3406650;2013-11-04;ZWE;B02;9999-12-31;PL10;G0;RUB;1069317451;M;BEMISS-SERVICES;;;DEW;;;;RUB;L;;PLAP;;RO30;1;2013-05-29;;;40;;K4;1
3406651;2013-11-04;ZWE;B02;9999-12-31;PL10;G0;RUB;1069317451;;PALMETTO-GYMNASIUM;;;;;;;GEL;G;;;20;RO30;1;2013-05-29;;;20;;K4;6
3406652;2013-11-04;ZWE;B02;9999-12-31;PL10;G0;GBP;1069317451;M;CHATSWORTH-FURNISHINGS;;;;;;ZG;RUB;L;;DE05;28;140;1;2013-05-29;;;20;;K4;8
3406653;2013-11-04;ZWE;B02;9999-12-31;GB10;G0;GBP;1069317451;;BLUERIDGE-INDUSTRIES;;;;;;;GBP;C;;;;GB10;1;2013-05-29;;;20;;K4;1
3406654;2013-11-04;YQ02;B02;9999-12-31;GB10;G0;GBP;1069317451;;ARLINGTON-MOTORS;;;DED;;;;GBP;L;;;28;GB10;1;2013-03-02;;;30;;K4;3
3406655;2013-11-04;YQ02;ZV7;9999-12-31;GB10;G0;GBP;1069317451;;LUMBERCITY-MOTORSERVICES;;;;;;;GBP;B;;;;GB10;1;2013-03-02;;;20;;K4;1
3406656;2013-06-01;YQ02;ZV7;9999-12-31;GB10;G0;GBP;1086581591;;HOLLYSPRINGS-FURNISHINGS;;;;;;;GBP;C;;GB03;29;GB10;1;2013-04-25;;;80;;K4;7
3406657;2013-01-01;YQ02;ZV7;9999-12-31;PL10;G0;GBP;1086581591;M;CAVESPRING-MOTORSERVICES;;;;;;;UAH;H;;PLF4;27;RO30;1;2013-03-06;;;80;;K4;2
3406658;2013-01-01;YQ02;ZV7;9999-12-31;PL10;G0;GBP;1086581591;;JONESBORO-STUDIOS;;;;;;;GBP;C;;;27;GB30;1;2013-03-06;;;70;;K4;3
3406659;2013-10-20;YQ02;B02;9999-12-31;BE10;G0;GBP;1086581591;KZ;NEWNAN-REALTY;;;;;;;GBP;C;;PLD1;25;GB30;1;2013-03-06;;;10;;K4;6
3406660;2013-10-20;YQ02;B02;9999-12-31;UA10;G0;GBP;1086581591;;DAHLONEGA-GYMNASIUM;;;;;;ZG;GBP;G;;;;GB30;1;2013-03-06;;;20;;K4;5
3406661;2013-10-20;YQ02;ZV7;9999-12-31;GB30;G0;GBP;1086581591;;BREMEN-FURNISHINGS;;;;;;;GBP;G;;PLF0;;GB30;1;2013-02-11;;;20;;K4;7
3406662;2013-10-20;ZSIR;ZV4;9999-12-31;UA10;G0;GBP;1086581591;M;PINELAKE-INSURANCE;;;;;;ZG;GBP;C;;;;RO10;1;2013-02-11;;;20;;K4;1
3406663;2013-10-20;ZSIR;ZV4;9999-12-31;RU10;G0;GBP;1086581591;;MILLEDGEVILLE-MOTORS;;;;;;ZG;GBP;C;;PLAN;;RO10;1;2013-02-11;;;20;;K4;2
3406664;2013-10-20;ZSIR;ZV4;9999-12-31;RU10;G0;GBP;1086581591;M;GROVETOWN-DEVELOPMENT;;;;;;;UAH;H;;PLOU;23;RO10;1;2013-02-11;;;20;;K4;3
3406665;2013-10-20;YP01;ZV7;9999-12-31;RU10;G0;GBP;1086581591;KZ;AMBOY-INDUSTRIES;;;;;;ZG;GBP;C;;;;GB30;1;2013-02-05;;;20;;K4;5
3406666;2013-10-20;YP01;ZV7;9999-12-31;RO60;G0;GBP;1086581591;;THOMASVILLE-MOTORSERVICES;;;;;;;GBP;L;;PLD1;;GB30;1;2013-10-31;;;20;;K4;7
3406667;2013-10-20;ZPL3;ZV7;9999-12-31;UA10;G0;GBP;1086581591;;LEEFIELD-TRAVEL;103;;;;;;EUR;C;;PLOF;;GB30;1;2013-10-31;;;20;;K4;4
3406668;2013-10-20;ZPL3;ZV4;9999-12-31;UA10;G0;GBP;1086581591;;HOMERVILLE-SIGNS;;;;;;;GBP;H;;PLOR;;GB30;1;2013-10-31;;;20;;K4;6
3406669;2013-04-29;ZPL3;ZV4;9999-12-31;GE10;G0;GBP;1086581591;;EDISON-SERVICES;;;;;;;GBP;L;;;;GB30;1;2013-10-31;;;10;;K4;2
3406670;2013-04-29;ZPL2;ZV4;9999-12-31;GE10;G0;GBP;1083085395;M;POOLER-ENGINEERING;;;;;;;GBP;G;;;;GB30;1;2013-10-31;;;10;;K4;2
3406671;2013-04-29;ZPL2;B02;9999-12-31;KZ10;G0;GBP;1083085395;;RINCON-STUDIOS;102;;ROZ;;;;GBP;B;;PLO9;;RO30;1;2013-10-31;;;10;;K4;7
3406672;2013-04-29;ZPL2;B02;9999-12-31;KZ10;G0;GBP;1083085395;;WHITMARSHISLAND-LANDSCAPING;;;;;;;GBP;H;;;;RU11;1;2013-10-31;;;10;;K4;1
3406673;2013-04-29;ZPL2;B02;9999-12-31;SE10;G0;GBP;1083085395;;CORDELE-SOFTWARE;;;;;;;GBP;C;;;;RU11;1;2013-11-19;;;60;;K4;1
3406674;2013-05-08;YO11;ZV6;9999-12-31;SE10;G0;GBP;1083085395;KZ;FUNSTON-PROSERVICES;;2;;;;;UAH;H;;;211;RU11;1;2013-11-19;;;60;;K4;8
3406675;2013-01-06;YQ02;ZV6;9999-12-31;SE10;G0;GBP;1083085395;;GLENWOOD-REALTY;;;;;;;GEL;G;;PLAP;;RU11;1;2013-11-19;;;60;;K4;1
3406676;2013-01-06;YQ02;ZV6;9999-12-31;RU10;G0;GBP;1083085395;;STILSON-PROSERVICES;;;;;;;GBP;G;;DE04;;RU11;1;2013-11-19;;;60;;K4;4
3406677;2013-01-06;YO03;ZV4;9999-12-31;GB30;G0;GBP;1083085395;;COVINGTON-FURNISHINGS;;;;;;ZG;GBP;B;;;28;RU11;1;2013-09-19;;;60;;K4;8
3406678;2013-01-06;YO03;ZV7;9999-12-31;GB30;G0;GBP;1083085395;;LEESBURG-MOTORSERVICES;;;;;;;GBP;G;;PLOR;23;RU11;1;2013-02-02;;;60;;K4;3
3406679;2013-01-06;YO03;ZV7;9999-12-31;SE10;G0;GBP;1083085395;;SPRINGFIELD-SIGNS;106;;;;;;RON;B;;;210;RU11;1;2013-02-02;;;60;;K4;3
3406680;2013-01-06;ZSI;ZV7;9999-12-31;SE10;G0;GBP;1083085395;M;GREENVILLE-TRAVEL;;;;;;;GBP;C;;;;RU11;1;2013-02-02;;;60;;K4;2
3406681;2013-01-06;ZSI;ZV6;9999-12-31;SE10;G0;GBP;1083085395;;SUGARHILL-STUDIOS;104;;;;;;GBP;G;;PLLO;;RU11;1;2013-03-04;;;60;;K4;6
3406682;2013-01-06;YQ02;ZV4;9999-12-31;SE10;G0;GBP;1083085395;;JEFFERSONVILLE-SERVICES;;;;;;;GBP;G;;;;GB30;1;2013-03-04;;;70;;K4;3
3406683;2013-01-06;YI04;ZV7;9999-12-31;SE10;G0;GBP;1082465384;;LEXINGTON-TEXTILES;;1;;;;;GBP;B;;PLD7;;BE10;1;2013-03-04;;;70;;K4;2
3406684;2013-03-05;ZWEN;B01;9999-12-31;RO30;G0;KZT;1051084365;KZ;SHELLMANBLUFF-REALTY;106;;CYY;;;ZG;RON;G;;PLAL;;BE10;1;2013-03-04;;;70;;K4;6
3406685;2013-04-19;ZWEN;ZV4;9999-12-31;RO30;G0;KZT;1051084365;KZ;GEORGETOWN-SERVICES;;;;;;;KZT;B;;DE09;;BE10;1;2013-03-04;;;70;;K4;3
3406686;2013-04-19;YP01;ZV4;9999-12-31;RO30;G0;KZT;1051084365;;RIVERSIDE-MOTORSERVICES;;;;;;;KZT;H;;;29;BE10;1;2013-01-29;;;70;;K4;8
3406687;2013-04-19;YP01;ZV7;9999-12-31;GB10;G0;KZT;1051084365;;SYLVANIA-INSURANCE;;;;;;;KZT;H;;;25;BE10;1;2013-01-29;;;80;;K4;5
3406688;2013-04-19;YP01;ZV7;9999-12-31;RO30;G0;KZT;1051084365;KZ;BADEN-FURNISHINGS;;;;;;ZG;KZT;B;;PLOR;;BE10;1;2013-01-29;;;80;;K4;2
3406689;2013-04-19;ZPL2;ZV7;9999-12-31;RU11;G0;KZT;1051084365;;CAIRO-BAKERY;;;;;;;KZT;B;;PLOR;212;BE10;1;2013-07-21;;;80;;K4;7
3406690;2013-04-19;ZPL2;ZV7;9999-12-31;GB30;G0;KZT;1051084365;M;LILBURN-DEVELOPMENT;;;;;;;KZT;H;;PLAL;26;BE10;1;2013-07-21;;;30;;K4;6
3406691;2013-04-19;ZPL2;ZV4;9999-12-31;GB30;G0;KZT;1051084365;KZ;EATONTON-MEDICALSUPPLIES;102;;;;;ZG;KZT;L;;;23;BE10;1;2013-07-21;;;30;;K4;3
3406692;2013-04-19;YI04;ZV4;9999-12-31;RO30;G0;KZT;1051084365;;AILEY-SERVICES;;;;;;;KZT;L;;;;BE10;1;2013-07-21;;;30;;K4;7
3406693;2013-04-19;YI04;ZV4;9999-12-31;RO30;G0;KZT;1051084365;;CLYATTEVILLE-ENGINEERING;;;;;;;RUB;L;;PLA6;;BE10;1;2013-07-21;;;30;;K4;3
3406694;2013-04-19;YI04;ZV4;9999-12-31;GE10;G0;KZT;1051084365;KZ;ROME-CAFE;;1;;;;;KZT;B;;;;RU10;1;2013-07-21;;;30;;K4;8
3406695;2013-04-19;ZSAR;ZV6;9999-12-31;GE10;G0;KZT;1051084365;;SMYRNA-MOTORS;;2;CYY;;;;KZT;B;;;;RU10;1;2013-07-21;;;30;;K4;2
3406696;2013-04-19;ZWE;ZV6;9999-12-31;140;G0;KZT;1051084365;M;AUBURN-SOFTWARE;;;;;;;KZT;C;;PLAL;;RU10;1;2013-03-30;;;30;;K4;4
3406697;2013-04-19;ZWE;ZV6;9999-12-31;GE10;G0;KZT;1051084365;M;CHAUNCEY-SIGNS;;;ROG;;;;KZT;H;;PLL1;24;RU10;1;2013-03-30;;;30;;K4;3
3406698;2013-04-19;ZSIS;ZV6;9999-12-31;GE10;G0;KZT;1051084365;;HOWELL-INDUSTRIES;104;;ROZ;;;;KZT;G;;PLAF;22;140;1;2013-02-23;;;10;;K4;2
3406699;2013-04-19;YO12;ZV6;9999-12-31;RU10;G0;EUR;1051084365;;SCREVEN-ACCOUNTING;104;;;;;;RUB;C;;;210;140;1;2013-04-22;;;50;;K4;4
3406700;2013-04-19;YO12;ZV7;9999-12-31;RO10;G0;EUR;1051084365;M;BARRETTS-FURNISHINGS;;;DEW;;;;EUR;B;;PLPA;;140;1;2013-11-20;;;50;;K4;5
3406701;2013-04-19;YO12;ZV7;9999-12-31;RO10;G0;EUR;1051084365;;LAWRENCEVILLE-INSURANCE;;;;;;;SEK;B;;PLF4;;RU10;1;2013-11-20;;;60;;K4;6
3406702;2013-04-19;YO12;ZV7;9999-12-31;RO10;G0;EUR;1051084365;;TEMPLE-MANUFACTURING;106;;;;;;UAH;B;;DE01;24;SE10;1;2013-09-07;;;60;;K4;3
3406703;2013-08-26;ZSE2;ZV7;9999-12-31;RO10;G0;EUR;1051084365;;ELLIJAY-FURNISHINGS;;;;;;ZG;EUR;G;;GB10;211;10;1;2013-04-03;;;60;;K4;2
3406704;2013-08-26;ZSE2;ZV4;9999-12-31;10;G0;EUR;1051084365;;FOLKSTON-REALTY;;;;;;;EUR;B;;PLLQ;;BE10;1;2013-04-03;;;60;;K4;2
3406705;2013-08-27;ZSE2;ZV7;9999-12-31;BE10;G0;EUR;1051084365;;DULUTH-PROSERVICES;;;;;;;EUR;L;;PLPA;;PL10;1;2013-04-03;;;60;;K4;8
3406706;2013-08-27;ZSE2;B01;9999-12-31;140;G0;GEL;1070842604;;BANNOCKBURN-GYMNASIUM;;;;;;;EUR;B;;;24;PL10;1;2013-04-03;;;60;;K4;1
3406707;2013-08-27;ZWE;ZV7;9999-12-31;140;G0;GEL;1070842604;KZ;PERRY-CAFE;;;;;;ZG;GEL;G;;PLL0;;PL10;1;2013-04-03;;;60;;K4;1
3406708;2013-08-27;ZPL2;ZV6;9999-12-31;NL11;G0;GEL;1070842604;;CAIRO-GYMNASIUM;;1;;;;;GEL;B;;;;RU10;1;2013-04-03;;;80;;K4;2
3406709;2013-08-27;YI04;ZV7;9999-12-31;NL11;G0;GEL;1070842604;;MAYDAY-REALTY;;;;;;;GEL;C;;;22;10;1;2013-08-18;;;80;;K4;5
3406710;2013-08-27;YI04;ZV4;9999-12-31;NL11;G0;GEL;1048236905;M;WAYNESVILLE-INDUSTRIES;;;;;;;GEL;G;;;;10;1;2013-08-18;;;80;;K4;3
3406711;2013-08-27;YI04;ZV4;9999-12-31;NL11;G0;GEL;1048236905;;DAISY-PROSERVICES;;;;;;;GEL;C;;;;10;1;2013-08-18;;;80;;K4;3
3406712;2013-08-27;YP01;ZV4;9999-12-31;GB10;G0;GEL;1033704337;;WRIGHTSVILLE-MEDICALSUPPLIES;;;;;;;GEL;H;;PLD1;25;10;1;2013-08-18;;;80;;K4;8
3406713;2013-08-27;ZPL2;ZV4;9999-12-31;SE10;G0;KZT;1033704337;;AMBOY-INSURANCE;;;DED;;;;GEL;H;;PLPA;;10;1;2013-08-18;;;80;;K4;8
3406714;2013-03-23;ZSAS;ZV6;9999-12-31;SE10;G0;KZT;1062603453;;BROOKLET-SERVICES;;;DEW;;;;KZT;L;;PLOR;;10;1;2013-08-18;;;80;;K4;8
3406715;2013-08-24;YQ02;ZV6;9999-12-31;SE10;G0;KZT;1062603453;M;WAYNESVILLE-INSURANCE;;;;;;;KZT;G;;DE04;;KZ10;1;2013-08-18;;;80;;K4;8
3406716;2013-08-24;YO11;ZV6;9999-12-31;SE10;G0;KZT;1062603453;;ST.SIMONSISLAND-STUDIOS;;3;;;;;KZT;G;;GB01;25;KZ10;1;2013-07-26;;;80;;K4;4
3406717;2013-08-24;YO11;B01;9999-12-31;SE10;G0;KZT;1062603453;;MORA-MANUFACTURING;103;;;;;;KZT;G;;;;GB10;1;2013-07-26;;;80;;K4;1
3406718;2013-08-24;YO11;ZV6;9999-12-31;GB30;G0;KZT;1062603453;;MARIETTA-STUDIOS;;;;;;;KZT;C;;PLOR;;GB10;1;2013-07-26;;;80;;K4;5
3406719;2013-08-24;YO11;ZV6;9999-12-31;UA10;G0;KZT;1062603453;;BRISTOL-DEVELOPMENT;;;;;;;KZT;C;;;27;GB10;1;2013-07-26;;;80;;K4;4
3406720;2013-08-24;YO11;ZV6;9999-12-31;KZ10;G0;KZT;1062603453;M;STATENVILLE-DEVELOPMENT;;;;;;;KZT;C;;;;GB10;1;2013-07-26;;;60;;K4;8
3406721;2013-08-24;ZPL2;ZV7;9999-12-31;RO10;G0;KZT;1062603453;;PHILLIPSBURG-INDUSTRIES;;3;;;;;KZT;G;;DE05;24;GB30;1;2013-07-26;;;60;;K4;2
3406722;2013-08-24;ZPL3;B01;9999-12-31;GE10;G0;KZT;1062603453;;HOMELAND-DEVELOPMENT;;;;;;;KZT;C;;;;GB30;1;2013-07-26;;;60;;K4;4
3406723;2013-08-24;ZSAR;B01;9999-12-31;GE10;G0;KZT;1062603453;KZ;ATHENS-DEVELOPMENT;103;;;;;;KZT;L;;DE30;;PL10;1;2013-07-26;;;60;;K4;5
3406724;2013-08-24;ZSAN;B01;9999-12-31;GE10;G0;KZT;1062603453;;RINCON-MOTORS;;;DED;;;;KZT;B;;;;PL10;1;2013-03-23;;;60;;K4;4
3406725;2013-08-24;ZSE2;ZV4;9999-12-31;RU11;G0;KZT;1062603453;;WEBER-SOFTWARE;;;;;;;KZT;L;;PLOR;;RO10;1;2013-03-23;;;60;;K4;3
3406726;2013-08-24;ZSE2;ZV4;9999-12-31;BE10;G0;KZT;1062603453;;BRASELTON-DEVELOPMENT;104;;;;;;KZT;G;;;;RO10;1;2013-03-23;;;60;;K4;8
3406727;2013-08-24;ZSIN;ZV6;9999-12-31;SE10;G0;KZT;1075068131;;PEARSON-BAKERY;;;;;;ZG;KZT;B;;PLAF;;RO10;1;2013-03-23;;;20;;K4;7
3406728;2013-08-24;YO11;B02;9999-12-31;SE10;G0;KZT;1075068131;KZ;SMITHVILLE-ENGINEERING;;;;;;;KZT;L;;;210;KZ10;1;2013-03-23;;;20;;K4;5
3406729;2013-08-24;YO11;ZV4;9999-12-31;SE10;G0;KZT;1075068131;M;GAINESVILLE-BAKERY;;;;;;;KZT;G;;PLLQ;;KZ10;1;2013-03-23;;;20;;K4;6
3406730;2013-08-24;ZSIS;B01;9999-12-31;UA10;G0;KZT;1075068131;;HICKOX-DEVELOPMENT;;;;;;ZG;KZT;G;;;;RO30;1;2013-03-23;;;20;;K4;3
3406731;2013-08-24;ZSIS;B01;9999-12-31;UA10;G0;KZT;1075068131;;DOUGLAS-SIGNS;;;;;;ZG;KZT;L;;;;RO30;1;2013-03-23;;;20;;K4;4
3406732;2013-11-29;ZSIS;B01;9999-12-31;UA10;G0;KZT;1075068131;;MILTON-FURNISHINGS;;;;;;;SEK;B;;PLF0;;RO30;1;2013-03-23;;;20;;K4;6
3406733;2013-11-29;ZPL2;B01;9999-12-31;UA10;G0;KZT;1075068131;;GEORGETOWN-SOFTWARE;104;;;;;;KZT;G;;PLPA;20;RO30;1;2013-03-23;;;20;;K4;5
3406734;2013-11-29;ZPL2;B01;9999-12-31;SE10;G0;KZT;1075068131;;BEMISS-STUDIOS;;;;;;;KZT;H;;PLLQ;;RO30;1;2013-01-22;;;30;;K4;1
3406735;2013-08-10;ZPL2;B01;9999-12-31;SE10;G0;RUB;1075068131;KZ;QUITMAN-CAFE;;;;;;;KZT;G;;DE09;23;RO60;1;2013-01-22;;;30;;K4;6
3406736;2013-08-10;ZPL2;B01;9999-12-31;BE10;G0;RUB;1075068131;;ALMA-LANDSCAPING;;;;;;;RUB;B;;GB01;;RU10;1;2013-01-22;;;30;;K4;7
3406737;2013-08-10;ZPL2;B01;9999-12-31;BE10;G0;RUB;1075068131;;PEARSON-MOTORS;103;;;;;;RUB;L;;;20;RU10;1;2013-01-22;;;30;;K4;7
3406738;2013-06-06;ZSAR;ZV7;9999-12-31;BE10;G0;RUB;1079751410;;RAYCITY-PROSERVICES;;;;;;ZG;RUB;H;;;;RU10;1;2013-01-22;;;10;;K4;4
3406739;2013-06-06;YC01;ZV6;9999-12-31;140;G0;RUB;1079751410;M;RENTZ-SOFTWARE;102;;;;;;RUB;G;;PLF4;;RU10;1;2013-01-22;;;10;;K4;4
3406740;2013-06-06;YC01;ZV6;9999-12-31;140;G0;RUB;1079751410;M;WESTPOINT-MOTORSERVICES;106;;;;;;RUB;B;;DE30;;RU10;1;2013-03-19;;;10;;K4;5
3406741;2013-06-06;YQ02;ZV6;9999-12-31;GB30;G0;RUB;1079751410;;BLAIRSVILLE-ENGINEERING;106;;;;;;RUB;H;;GB02;;RU10;1;2013-03-19;;;10;;K4;1
3406742;2013-06-06;YQ02;ZV6;9999-12-31;RU11;G0;RUB;1079751410;KZ;MONTROSE-LANDSCAPING;;;DEW;;;;RUB;G;;PLLU;;RU10;1;2013-03-19;;;10;;K4;6
3406743;2013-06-06;YO01;ZV6;9999-12-31;RU11;G0;UAH;1079751410;;MYSTIC-REALTY;;;;;;;RUB;L;;PLLK;;RU10;1;2013-04-09;;;10;;K4;5
3406744;2013-06-06;YO01;ZV6;9999-12-31;RU11;G0;GEL;1079751410;;VALDOSTA-TRAVEL;;;;;;;UAH;L;;;210;GB10;1;2013-04-09;;;10;;K4;6
3406745;2013-06-06;YO01;ZV6;9999-12-31;RU11;G0;GEL;1079751410;;LEARY-TEXTILES;;;;;;;GEL;B;;PLDA;211;GB10;1;2013-04-09;;;10;;K4;5
3406746;2013-06-06;ZSIR;ZV7;9999-12-31;GB30;G0;GEL;1079751410;;MOUNTZION-TRAVEL;102;;;;;ZG;GEL;L;;;;GB10;1;2013-08-27;;;30;;K4;4
3406747;2013-06-06;YO01;B01;9999-12-31;RU10;G0;GEL;1050592950;;CUSSETA-CAFE;;2;;;;;GEL;G;;;;SE10;1;2013-08-27;;;30;;K4;3
3406748;2013-06-06;ZRO1;B01;9999-12-31;BE10;G0;GEL;1050592950;;AVONDALEESTATES-MANUFACTURING;;;;;;;GEL;B;;PLA9;;SE10;1;2013-08-27;;;30;;K4;6
3406749;2013-06-06;YI04;B01;9999-12-31;BE10;G0;GEL;1050592950;;SAINTGEORGE-CAFE;;;;;;;GEL;G;;;212;SE10;1;2013-08-27;;;30;;K4;4
3406750;2013-06-06;YI04;B01;9999-12-31;BE10;G0;GEL;1076812272;;ROSWELL-MEDICALSUPPLIES;;;;;;ZG;GEL;B;;;;SE10;1;2013-08-27;;;30;;K4;7
3406751;2013-06-06;ZWEN;B01;9999-12-31;BE10;G0;GEL;1076812272;M;THELMA-ENGINEERING;104;1;;;;;GEL;L;;PLAN;24;SE10;1;2013-01-12;;;30;;K4;2
3406752;2013-06-06;ZWEN;B01;9999-12-31;RO60;G0;GEL;1076812272;KZ;ELLIJAY-SIGNS;;;;;;;GEL;L;;DE08;;SE10;1;2013-01-12;;;30;;K4;5
3406753;2013-06-06;YC01;B01;9999-12-31;RO60;G0;GEL;1066348685;;DARIEN-OFFICESUPPLIES;;;;;;;GEL;G;;PLD1;;SE10;1;2013-01-12;;;30;;K4;3
3406754;2013-06-06;YC01;ZV4;9999-12-31;KZ10;G0;GEL;1066348685;;DALTON-INDUSTRIES;;;;;;;GEL;L;;GB03;;SE10;1;2013-01-12;;;30;;K4;6
3406755;2013-06-06;ZPL1;B01;9999-12-31;KZ10;G0;GEL;1033271937;KZ;MARIETTA-ACCOUNTING;;;;;;;PLN;C;;PLAF;;SE10;1;2013-01-12;;;30;;K4;5
3406756;2013-06-06;ZPL1;B01;9999-12-31;KZ10;G0;GEL;1078956269;;AUGUSTA-RICHMONDCOUNTY-BAKERY;;;;;;ZG;GEL;G;;;29;SE10;1;2013-01-12;;;30;;K4;1
3406757;2013-06-06;ZPL1;ZV6;9999-12-31;KZ10;G0;GEL;1059853964;;DALLAS-TEXTILES;;;;;;;GEL;G;;PLP4;;SE10;1;2013-01-12;;;30;;K4;6
3406758;2013-06-06;ZSI;B01;9999-12-31;BE10;G0;GEL;1059853964;;ABBA-PROSERVICES;;;;;;;GEL;H;;;;SE10;1;2013-01-12;;;40;;K4;7
3406759;2013-06-06;ZSIR;ZV7;9999-12-31;BE10;G0;GEL;1059853964;KZ;APPLING-STUDIOS;;;;;;ZG;GEL;L;;PLL0;;SE10;1;2013-09-18;;;40;;K4;8
3406760;2013-06-06;ZSIR;ZV7;9999-12-31;RO10;G0;GEL;1059853964;KZ;WRIGHTSVILLE-SOFTWARE;;;;;;;GBP;L;;PLF3;;140;1;2013-09-18;;;40;;K4;8
3406761;2013-06-06;ZSIS;ZV4;9999-12-31;RO10;G0;GEL;1059853964;M;RUTLEDGE-DEVELOPMENT;;;;;;;PLN;L;;;;RO60;1;2013-03-04;;;30;;K4;5
3406762;2013-06-06;ZPL1;ZV4;9999-12-31;NL11;G0;GEL;1059853964;;MONROE-SIGNS;;;;;;;GEL;H;;PLAL;;RO60;1;2013-07-17;;;30;;K4;7
3406763;2013-06-06;ZPL1;ZV4;9999-12-31;10;G0;GEL;1042924387;M;COX-ENGINEERING;;;;;;;GEL;G;;GB10;26;140;1;2013-07-17;;;30;;K4;1
3406764;2013-06-06;YO03;ZV4;9999-12-31;GE10;G0;GEL;1042924387;;DUDLEY-MOTORSERVICES;;;;;;ZG;GEL;B;;;25;RO60;1;2013-07-17;;;50;;K4;2
3406765;2013-06-06;ZSIR;ZV7;9999-12-31;SE10;G0;SEK;1042924387;M;DAWSON-MOTORSERVICES;;;;;;;GEL;H;;;;PL10;1;2013-07-25;;;50;;K4;7
3406766;2013-06-06;ZSIR;ZV4;9999-12-31;SE10;G0;SEK;1037858983;;KINGSBAYBASE-MANUFACTURING;;;DEW;;;;SEK;H;;PLDA;20;PL10;1;2013-07-25;;;50;;K4;1
3406767;2013-06-06;YC01;ZV7;9999-12-31;PL10;G0;SEK;1037858983;;BRINSON-REALTY;;;;;;;SEK;H;;PLOR;28;PL10;1;2013-07-25;;;50;;K4;8
3406768;2013-03-11;YC01;ZV7;9999-12-31;PL10;G0;SEK;1037858983;;MILLEN-BAKERY;;;DEW;;;;SEK;G;;;26;PL10;1;2013-06-26;;;50;;K4;7
3406769;2013-03-11;YC01;B02;9999-12-31;KZ10;G0;SEK;1037858983;;DORAVILLE-SERVICES;;;;;;;SEK;L;;;;PL10;1;2013-06-26;;;50;;K4;4
3406770;2013-03-11;YC01;ZV4;9999-12-31;KZ10;G0;SEK;1037858983;M;DAWSONVILLE-TEXTILES;106;;;;;;SEK;H;;;;PL10;1;2013-06-26;;;30;;K4;6
3406771;2013-03-11;YC01;ZV4;9999-12-31;GB10;G0;SEK;1037858983;;LAKEPARK-INSURANCE;;;;;;;SEK;L;;;;PL10;1;2013-06-26;;;30;;K4;6
3406772;2013-03-11;ZSE2;ZV4;9999-12-31;GB10;G0;SEK;1037858983;;HOLLYSPRINGS-SIGNS;102;;;;;;SEK;C;;GB02;;PL10;1;2013-07-12;;;30;;K4;4
3406773;2013-03-11;ZPLZ;ZV4;9999-12-31;GB10;G0;SEK;1037858983;;OAKWOOD-GYMNASIUM;;;;;;;SEK;C;;;25;RO60;1;2013-07-12;;;40;;K4;8
3406774;2013-03-11;ZPL3;ZV4;9999-12-31;GB10;G0;SEK;1082385298;;MORA-TEXTILES;;;;;;;SEK;L;;PLLU;27;NL11;1;2013-07-12;;;40;;K4;1
3406775;2013-03-11;ZPL3;B01;9999-12-31;140;G0;SEK;1082385298;KZ;MADISON-SOFTWARE;;;;;;;SEK;G;;PLF3;22;NL11;1;2013-07-12;;;40;;K4;6
