BILL_NUM;BILL_ITEM;BILL_TYPE;BILL_CAT;BILL_DATE;BILL_RULE;BILL_QTY;BASE_UOM;BATCH;BILLTOPRTY;COMP_CODE;COST;COSTCENTER;CO_AREA;CREATEDON;BIL_I_CNT;BWAPPLNM;CH_ON;DISTR_CHAN;DIVISION;DIV_HEAD;CSHDSC_BAS;GN_CUSTOM;CUST_GROUP;CUST_GRP1;CUST_GRP2;CUST_GRP3;CUST_GRP4;CUST_GRP5;DENOMINTR;DOC_CATEG;DOC_CURRCY;EANUPC;EXCHG_RATE;EXCHG_STAT;EXRATEXACC;EXRATE_ACC;FISCVARNT;GN_R3_SSY;GROSS_VAL;GRS_WGT_DL;INV_QTY;ITEM_CATEG;ITM_TYPE;LOC_CURRCY;MATERIAL;MATL_GROUP;MATL_GRP_1;MATL_GRP_2;MATL_GRP_3;MATL_GRP_4;MATL_GRP_5;MAT_ENTRD;NETVAL_INV;NET_WGT_DL;NO_INV_IT;NUMERATOR;PAYER;PLANT;PRICE_DATE;PROCESSKEY;PROD_HIER;PROV_GROUP;RATE_TYPE;REBATE_BAS;REBATE_GRP;RECORDMODE;REFER_DOC;REFER_ITM;REQ_QTY;RT_PROMO;SALESDEAL;SALESEMPLY;SALESORG;SALES_DIST;SALES_GRP;SALES_OFF;SALES_UNIT;SCALE_QTY;SERV_DATE;SHIP_POINT;SHIP_TO;SOLD_TO;STAT_CURR;STAT_DATE;STOR_LOC;ST_UP_DTE;SUBTOTAL_1;SUBTOTAL_2;SUBTOTAL_3;SUBTOTAL_4;SUBTOTAL_5;SUBTOTAL_6;TAX_AMOUNT;TRANS_DATE;UNIT_OF_WT;VOLUMEUNIT;VOLUME_DL;WBS_ELEMT
141954;20;M;I;2013-05-21;C;3;M3;1;2418744;GB10;800;16;C05;2013-04-12;7;;2013-05-05;1;S1;S0;;ROME-CAFE;CCROUP8;;;;;;1;B;RUB;;22,69;1;;;K4;;246.805,63;13.966,81;3469;ZTAL;;UAH;171;;800;;;;;9161;1.972.635,37;297.846,75;1;5,98;23560162;103;2013-02-06;1;195563906;G1;M;224.839,82;B1;;3406694;30;724;;;;RU10;1;;OF9;;37;2013-03-02;SP13;1022288284;KZ;RON;2013-03-15;LO14;2013-03-25;183.175,19;201.337,31;227.914,07;326.356,74;361.753,51;189111.78;160.536,32;2013-05-09;SD;;;
141955;10;M;I;2013-04-19;H;3;M3;1;2418744;RO60;100;8;C05;2013-07-05;1;;2013-05-26;1;S1;S0;;SMYRNA-MOTORS;CCROUP7;102;;;;;1;B;RUB;;1,54;1;;;K4;;173.884,57;15.592,36;6215;Y070;;UAH;171;;800;;;;;4108;3.375.301,13;228.867,89;3;2,82;25189990;103;2013-08-09;1;195563906;G1;KZ;321.162,06;B1;;3406695;10;82;;;;RU10;1;;OF9;;954;2013-03-02;SP7;1022288284;;RON;2013-02-01;LO14;2013-03-25;205.581,03;113.830,32;393.386,38;84.484,29;139.525,56;280576.77;320.879,55;2013-07-27;SD;;;
141955;20;M;I;2013-04-19;L;1;TO;1;2418744;UA10;400;8;C04;2013-07-05;7;;2013-05-26;1;S1;S0;;SMYRNA-MOTORS;CCROUP2;;3;;;;1;H;RUB;;7,48;1;;;K4;;297.647,41;21.220,91;9722;Y070;;UAH;171;;800;;;;;2799;2.728.427,98;94.436,93;3;4,91;12505427;103;2013-08-09;1;159122035;G1;KZ;394.753,69;B1;;3406695;20;970;;;;RU10;1;;OF9;;900;2013-03-02;SP7;1016866898;;RON;2013-02-01;LO14;2013-03-25;120.221,97;62.279,66;63.857,28;94.892,16;190.190,82;372531.15;269.182,83;2013-07-29;SD;;;
141955;30;M;I;2013-01-07;L;6;M3;1;2418744;SE10;400;8;C04;2013-07-05;1;;2013-05-26;1;S1;S0;;SMYRNA-MOTORS;CCROUP1;;;;;;1;H;RUB;;20,60;1;;;K4;;238.292,19;14.049,74;5000;Y070;;UAH;171;;800;;;;;3681;3.571.883,16;62.172,84;4;9,84;12505427;103;2013-08-09;1;159122035;G1;KZ;379.557,56;B1;;3406695;40;368;;;;RU10;1;;OF9;;493;2013-03-02;SP7;1019298277;;RON;2013-02-01;LO14;2013-03-25;131.174,82;231.360,03;166.734,64;103.310,60;309.855,42;9947.52;17.018,13;2013-11-18;SD;;;
141955;40;M;I;2013-01-07;G;10;M3;1;2418744;10;200;8;C04;2013-01-25;9;;2013-05-26;1;S1;S0;;SMYRNA-MOTORS;CCROUP11;;;;;;1;C;RUB;;24,19;1;;;K4;;285.820,80;2.074,16;3822;Y002;;UAH;697;;800;;;;;8525;1.212.276,37;262.468,33;4;7,22;12505427;103;2013-08-09;1;159122035;G1;KZ;339.465,31;B1;;3406695;50;211;;;;RU10;1;;OF9;;85;2013-03-02;SP10;1019298277;;GBP;2013-11-08;LO14;2013-03-25;371.156,45;166.173,89;45.817,63;252.053,18;35.264,03;16887.61;167.763,33;2013-04-30;SD;;;
141956;10;M;I;2013-01-07;H;7;ST;1;2418744;GB10;300;8;C04;2013-01-25;1;;2013-05-26;9;S1;S0;;AUBURN-SOFTWARE;CCROUP7;;;;;;1;C;SEK;;18,26;1;;;K4;;261.953,93;18.509,45;2546;ZPL1;;KZT;448;;727;;;;;7399;1.693.475,77;87,44;4;9,47;12505427;103;2013-09-04;1;140002227;G1;M;178.024,84;B1;;3406696;10;679;;;;RU10;1;;OF1;;140;2013-03-02;SP10;1018217418;M;GBP;2013-11-08;LO14;2013-03-25;337.223,51;280.925,55;157.605,09;320.648,59;147.260,45;180348.41;97.902,44;2013-05-13;SD;;;
141956;20;KZ;I;2013-01-07;C;10;TO;1;2418744;BE10;100;17;C04;2013-01-25;6;;2013-05-26;1;S1;S0;;AUBURN-SOFTWARE;CCROUP3;;3;;;;1;L;SEK;;12,13;1;;;K4;;217.171,11;1.708,68;217;ZPL1;;KZT;448;;727;;;;;2974;1.491.176,42;228.739,23;8;3,80;12505427;103;2013-09-04;1;172850155;G1;M;32.416,77;B1;;3406696;30;671;;;;RU10;1;;OF6;;16;2013-03-02;SP7;1028506721;M;GBP;2013-09-02;LO14;2013-03-25;300.921,81;124.600,96;30.683,36;280.373,40;183.821,47;213390.52;42.369,22;2013-03-27;SD;;;
141956;30;KZ;I;2013-01-07;G;1;STD;1;2418744;140;200;17;C04;2013-01-25;9;;2013-05-26;1;S1;S0;;AUBURN-SOFTWARE;CCROUP9;;;;;;1;C;SEK;;16,99;1;;;K4;;270.056,91;29.998,05;1141;ZPL1;;KZT;694;;727;;;;;5019;2.377.534,53;317.180,28;5;7,33;12505427;103;2013-11-01;1;172850155;G1;M;201.387,96;B1;;3406696;40;881;;;;RU10;1;;OF6;;443;2013-03-02;SP7;1026632874;M;GBP;2013-09-02;LO14;2013-05-05;227.889,32;397.391,67;199.039,50;3.587,14;376.776,47;78191.66;187.945,41;2013-08-19;SD;;;
141956;40;KZ;I;2013-01-07;C;9;ST;1;2418178;RO60;800;17;C04;2013-01-25;3;;2013-05-26;1;S1;S0;;AUBURN-SOFTWARE;CCROUP6;;;;;;1;C;SEK;;9,61;1;;;K4;;115.198,52;2.452,95;1088;ZSIR;;KZT;694;;727;;;;;9168;552.376,07;352.197,10;4;6,40;12505427;109;2013-08-12;1;172850155;G1;M;57.395,13;B1;;3406696;50;294;;;;RU10;1;;OF6;;356;2013-03-02;SP7;1017385488;M;GBP;2013-07-21;LO14;2013-05-05;127.601,26;176.053,34;105.826,65;211.233,92;382.594,11;16342.27;38.746,04;2013-07-13;SD;;;
141956;50;KZ;I;2013-01-07;L;2;MIN;1;2418497;RU11;400;17;C04;2013-11-22;3;;2013-05-26;1;S1;S0;;AUBURN-SOFTWARE;CCROUP8;103;;DED;;;1;C;SEK;;17,56;1;;;K4;;30.252,51;27.613,57;4650;ZSAC;;KZT;694;;727;;;;;8291;3.474.081,42;371.750,67;8;9,54;12505427;109;2013-08-12;1;172850155;G1;M;13.416,34;B1;;3406696;60;819;;;;RU10;1;;OF6;;818;2013-03-02;SP7;1026044398;M;GBP;2013-07-21;LO14;2013-05-05;252.207,25;75.815,49;327.371,05;4.951,66;370.126,80;242732.06;285.268,55;2013-02-16;SD;;;
141957;10;KZ;I;2013-01-07;B;2;M3;1;2418323;UA10;400;17;C04;2013-11-22;3;;2013-05-26;1;S1;S0;;CHAUNCEY-SIGNS;CCROUP5;;;;;;1;B;SEK;;2,69;1;;;K4;;35.569,39;35.036,61;8547;ZSAC;;KZT;694;;727;;;;;2657;1.070.223,98;124.882,43;5;9,26;12505427;109;2013-09-29;1;172850155;G1;M;62.914,83;B1;;3406697;10;878;;;;RU10;1;24;OF6;;360;2013-03-02;SP7;1016406834;M;GBP;2013-07-21;LO14;2013-08-04;246.764,28;54.183,32;387.973,42;352.790,43;381.860,08;305863.77;316.368,69;2013-10-25;SD;;;
141957;20;M;I;2013-01-07;H;3;TO;1;2418546;GB30;700;17;C04;2013-03-21;2;;2013-05-26;1;S1;S0;;CHAUNCEY-SIGNS;CCROUP7;;;;;;1;B;SEK;;1,10;1;;;K4;;190.927,26;24.626,21;2917;ZSAC;;KZT;694;;727;;;;;386;82.470,91;89.832,44;9;4,59;12505427;107;2013-09-29;1;203325270;G1;M;261.322,84;B1;;3406697;20;205;;;;RU10;1;24;OF6;;414;2013-03-02;SP7;1026958689;M;GBP;2013-10-31;LO14;2013-08-04;299.201,67;295.298,63;202.195,24;104.181,27;55.737,67;44627.49;195.908,94;2013-01-23;SD;;;
141957;30;M;I;2013-01-07;G;12;M3;1;2418401;RO60;200;17;C04;2013-02-18;4;;2013-02-27;1;S1;S0;;CHAUNCEY-SIGNS;CCROUP11;;;;;;1;L;SEK;;22,14;1;;;K4;;259.322,79;30.884,31;5354;ZTAL;;KZT;694;;727;;;;;1838;3.815.474,58;138.019,86;6;10,00;12505427;107;2013-09-29;1;114733574;G1;M;239.809,74;B1;;3406697;30;369;;;;RU10;1;24;OF6;;482;2013-03-02;SP7;1015091879;M;GBP;2013-10-31;LO14;2013-08-04;166.148,21;379.226,60;240.829,36;367.753,72;393.091,54;308146.95;314.786,96;2013-01-20;SD;;;
141957;40;M;I;2013-01-07;L;3;M3;1;2418401;10;200;17;C04;2013-09-01;4;;2013-02-27;1;S1;S0;;CHAUNCEY-SIGNS;CCROUP11;103;;;;;1;L;SEK;;24,85;1;;;K4;;224.341,63;24.434,33;9281;Y004;;KZT;694;;727;;;;;4665;2.693.467,83;95.466,19;6;4,45;17493978;107;2013-05-20;1;174821507;G1;M;118.591,72;B1;;3406697;40;204;;;;RU10;1;24;OF6;;947;2013-04-22;SP7;1015091879;M;GBP;2013-10-31;LO14;2013-08-04;384.691,99;396.061,89;303.277,83;250.010,98;342.814,93;259047.46;177.228,69;2013-02-10;SD;;;
141957;50;M;I;2013-01-07;C;12;TO;1;2418168;NL11;100;8;C04;2013-08-28;12;;2013-02-27;1;S1;S0;;CHAUNCEY-SIGNS;CCROUP11;;2;;;;1;H;SEK;;2,84;1;;;K4;;41.260,57;36.299,60;6324;ZTXR;;KZT;694;;727;;;;;2367;3.965.013,69;117.452,10;7;9,61;17493978;107;2013-05-20;1;174821507;G1;M;299.393,42;B1;;3406697;50;95;;;;RU10;1;24;OF6;;750;2013-11-20;SP4;1011431192;M;GBP;2013-10-31;LO14;2013-08-04;85.880,25;304.496,92;301.883,46;165.242,79;194.723,59;341509.84;185.580,40;2013-02-22;SD;;;
141957;60;KZ;I;2013-01-07;L;11;M3;1;2418669;10;500;8;C04;2013-08-28;13;;2013-02-27;1;S1;S0;;CHAUNCEY-SIGNS;CCROUP9;104;;;;;1;C;SEK;;21,46;1;;;K4;;91.287,47;15.597,37;2197;ZTXR;;KZT;694;;727;;;;;1775;2.661.483,58;147.615,92;7;4,44;17493978;107;2013-05-20;1;226191779;G1;KZ;121.615,69;B1;;3406697;60;596;;;;RU10;1;24;OF6;;56;2013-04-12;SP4;1011431192;M;GBP;2013-10-31;LO14;2013-08-04;335.966,30;9.638,49;397.798,15;156.603,59;25.161,72;311203.71;339.732,15;2013-09-01;SD;;;
141957;70;KZ;I;2013-01-07;G;12;ST;1;2418669;140;800;7;C04;2013-08-28;7;;2013-02-27;1;S3;S0;;CHAUNCEY-SIGNS;CCROUP3;;;;;;1;L;SEK;;6,21;1;;;K4;;242.024,56;33.829,94;7830;ZTXR;;KZT;673;;727;B12;;;;3758;3.966.855,90;335.809,52;8;8,57;17493978;107;2013-05-20;1;226191779;G1;KZ;245.429,22;B1;;3406697;70;638;;;;RU10;1;24;OF6;;802;2013-04-03;SP1;1014456674;M;GBP;2013-10-27;LO14;2013-08-04;45.041,60;238.861,50;182.297,84;301.171,63;39.808,98;210974.11;171.757,66;2013-09-22;SD;;;
141958;10;KZ;I;2013-01-07;B;11;M3;1;2418669;10;600;18;C04;2013-08-02;8;;2013-02-27;1;S3;S0;;HOWELL-INDUSTRIES;CCROUP9;;;;;;1;B;SEK;;22,91;1;;;K4;;204.813,03;37.932,28;4801;ZTAL;;KZT;875;;451;;;;;2255;3.322.134,85;253.408,78;9;5,68;25963315;107;2013-05-20;1;226191779;G1;KZ;20.432,82;B1;;3406698;10;340;;;;140;1;22;OF6;;526;2013-04-03;SP1;1014456674;;SEK;2013-05-09;LO14;2013-08-04;141.533,69;292.409,18;393.578,11;262.825,34;213.457,28;224791.42;226.882,17;2013-11-02;SD;;;
141958;20;KZ;I;2013-01-07;H;7;TO;1;2418118;RO60;500;18;C05;2013-08-02;1;;2013-06-21;1;S5;S0;;HOWELL-INDUSTRIES;CCROUP10;;;;;;1;G;SEK;;13,81;1;;;K4;;169.419,06;17.814,01;5545;ZTAL;;KZT;174;;451;;;;;6659;3.259.863,45;298.670,26;7;2,90;25963315;107;2013-05-20;1;226191779;G1;KZ;354.688,82;B1;;3406698;20;543;;;;140;1;22;OF6;;580;2013-04-03;SP1;1014456674;;SEK;2013-05-09;LO14;2013-09-28;45.434,06;219.331,06;306.916,49;70.504,00;214.579,86;155260.15;180.857,12;2013-04-10;SD;;;
141958;30;KZ;I;2013-01-07;H;1;ST;1;2418785;BE10;100;18;C05;2013-08-02;4;;2013-06-21;1;S5;S0;;HOWELL-INDUSTRIES;CCROUP5;104;2;;;;1;L;GEL;;13,97;1;;;K4;;71.680,81;23.528,24;8153;ZLAR;;KZT;174;;451;;;;;8903;1.447.319,52;101.159,26;5;9,76;15772451;107;2013-05-20;1;226191779;G1;KZ;206.428,27;B1;;3406698;40;567;;;;140;1;22;OF6;;389;2013-04-03;SP1;1014456674;;GBP;2013-08-15;LO14;2013-09-28;41.623,85;217.204,44;268.894,94;307.266,19;193.584,35;238099.34;210.377,64;2013-05-09;SD;;;
141959;10;KZ;I;2013-01-07;L;3;TO;1;2418785;GE10;800;18;C05;2013-08-02;7;;2013-06-21;1;S5;S0;;SCREVEN-ACCOUNTING;CCROUP10;;;;;;1;L;GBP;;10,67;1;;;K4;;276.237,43;30.943,22;16;ZLAR;;KZT;429;;451;;;;;2162;975.914,92;389.391,11;7;7,40;15772451;104;2013-05-20;1;226191779;G1;M;51.830,03;B1;;3406699;10;786;;;;140;1;210;OF6;;299;2013-04-03;SP11;1016911711;;GBP;2013-07-30;LO14;2013-09-28;200.174,50;342.582,33;87.698,14;214.302,22;206.631,68;262632.56;154.278,71;2013-01-07;SD;;;
141959;20;M;I;2013-01-07;C;14;M3;1;2418785;GB30;700;18;C05;2013-08-02;1;;2013-06-21;9;S5;S0;;SCREVEN-ACCOUNTING;CCROUP1;106;;;;;1;L;GBP;;24,21;1;;;K4;;52.267,82;196,11;4202;Y002;;KZT;429;;451;;;;;6261;3.070.314,75;105.525,58;1;8,93;15772451;104;2013-05-20;1;139044095;G1;KZ;349.372,34;B1;;3406699;20;326;;;;140;1;210;OF4;;469;2013-04-03;SP1;1016911711;;GBP;2013-07-30;LO14;2013-09-28;126.760,11;25.398,43;170.783,02;297.896,53;90.868,51;239380.01;178.292,75;2013-03-08;SD;;;
141959;30;M;I;2013-01-07;B;5;MIN;1;2418202;RO60;500;18;C01;2013-08-02;13;;2013-07-23;9;S5;S0;;SCREVEN-ACCOUNTING;CCROUP3;;;;;;1;L;GBP;;18,18;1;;;K4;;142.502,12;6.316,33;2351;Y002;;KZT;429;;451;;;;;3709;3.001.245,70;257.223,47;8;9,32;21323097;104;2013-05-20;1;167302338;G1;KZ;173.682,35;B1;;3406699;30;506;;;;140;1;210;OF4;;634;2013-04-03;SP1;1020250884;;GBP;2013-07-30;LO14;2013-09-28;239.867,75;347.139,51;116.029,36;376.751,01;239.376,07;252178.61;274.785,56;2013-10-07;SD;;;
141959;40;M;I;2013-01-07;G;5;M3;1;2418202;RO30;500;18;C01;2013-08-02;12;;2013-07-23;1;S5;S0;;SCREVEN-ACCOUNTING;CCROUP4;102;;;;;1;L;KZT;;21,22;1;;;K4;;108.768,37;38.868,41;3157;Y057;;KZT;429;;240;;;;;7259;3.974.943,30;271.255,05;7;9,98;21323097;104;2013-05-20;1;167302338;G1;M;72.218,55;B1;;3406699;60;798;;;;140;1;210;OF4;;408;2013-04-03;SP1;1028187769;;GBP;2013-07-30;LO15;2013-09-28;49.951,48;396.366,90;134.021,18;391.384,96;272.255,41;131696.78;251.282,33;2013-03-05;SD;;;
141959;50;M;I;2013-01-07;H;5;STD;1;2418202;KZ10;100;18;C01;2013-06-12;11;;2013-07-23;1;S5;S0;;SCREVEN-ACCOUNTING;CCROUP2;;;;;;1;G;KZT;;7,67;1;;;K4;;202.633,27;39.416,91;839;Y057;;KZT;429;;240;B13;;;;7340;1.347.695,21;146.857,80;9;5,99;21323097;103;2013-05-20;1;198783360;G1;M;378.989,40;B1;;3406699;70;83;;;;140;1;210;OF4;;532;2013-08-03;SP6;1026934154;;GBP;2013-07-30;LO15;2013-09-28;307.060,42;374.371,75;324.634,57;289.453,12;19.691,50;381265.78;292.834,11;2013-03-28;SD;;;
141959;60;M;I;2013-01-07;C;3;MIN;1;2418202;RO10;800;18;C01;2013-06-12;14;;2013-07-23;1;S5;S0;;SCREVEN-ACCOUNTING;CCROUP4;;;;;;1;G;KZT;;4,48;1;;;K4;;73.394,29;2.260,55;7407;Y057;;KZT;429;;240;;;;;7387;2.353.624,64;282.565,09;1;8,09;29360353;103;2013-05-20;1;198783360;G1;M;391.042,25;B1;;3406699;80;921;;;;140;1;210;OF4;;24;2013-08-03;SP6;1026934154;;GBP;2013-05-20;LO15;2013-10-06;370.044,73;89.733,25;69.142,69;66.060,34;13.030,84;325199.27;319.327,92;2013-03-07;SD;;;
141960;10;M;I;2013-01-07;C;10;ST;1;2418202;RU10;700;18;C01;2013-06-12;14;;2013-07-23;1;S5;S0;;BARRETTS-FURNISHINGS;CCROUP9;;;;;;1;C;KZT;;2,58;1;;;K4;;287.935,45;6.313,80;7340;Y030;;KZT;429;;240;;;;;6231;1.834.159,31;49.707,94;9;9,41;29360353;103;2013-09-08;1;198783360;G1;M;248.805,82;B1;;3406700;30;649;;;;140;1;;OF11;;564;2013-08-03;SP6;1014880210;M;GBP;2013-09-29;LO15;2013-10-06;165.245,72;205.522,48;396.785,42;289.448,63;122.882,30;178772.53;199.934,92;2013-11-08;SD;;;
141960;20;M;I;2013-01-07;H;12;MIN;1;2418202;NL11;500;18;C01;2013-06-12;4;;2013-07-23;9;S5;S0;;BARRETTS-FURNISHINGS;CCROUP10;;1;CYY;;;1;C;KZT;;17,33;1;;;K4;;262.749,48;8.364,56;3010;ZWEN;;GEL;429;;240;;;;;3910;2.173.052,32;49.976,87;3;6,89;29360353;103;2013-10-08;1;225204925;G1;KZ;293.860,20;B1;;3406700;40;904;;;;140;1;;OF11;;987;2013-08-03;SP6;1018209844;M;GBP;2013-09-29;LO15;2013-09-26;366.239,76;164.126,25;322.784,77;99.574,90;53.169,14;87809.83;194.965,53;2013-01-25;SD;;;
141960;30;M;I;2013-01-07;H;7;M3;1;2418202;GE10;700;18;C01;2013-05-27;14;;2013-03-15;1;S5;S0;;BARRETTS-FURNISHINGS;CCROUP6;;;;;;1;C;KZT;;5,58;1;;;K4;;95.321,63;7.246,26;1231;ZWEN;;GEL;429;;240;;;;;2722;3.419.787,75;24.683,58;6;2,30;29360353;104;2013-10-08;1;186715742;G1;M;216.202,04;B1;;3406700;50;235;;;;140;1;;OF11;;275;2013-08-03;SP6;1018209844;M;SEK;2013-09-29;LO15;2013-03-02;248.515,59;64.185,34;321.842,09;172.675,08;354.191,92;384602.88;97.151,62;2013-05-24;SD;;;
141960;40;M;I;2013-09-20;C;4;STD;1;2418202;RO60;400;18;C01;2013-05-27;10;;2013-10-28;1;S5;S0;;BARRETTS-FURNISHINGS;CCROUP11;;;;;;1;G;KZT;;3,92;1;;;K4;;221.411,05;6.462,96;5801;ZWEN;;GEL;429;;240;;;;;718;3.584.008,90;309.355,86;2;3,58;20519473;104;2013-10-08;1;186715742;G1;M;351.967,53;B1;;3406700;60;75;;;;140;1;;OF2;;588;2013-08-03;SP2;1018209844;M;SEK;2013-09-29;LO15;2013-03-02;188.977,14;269.934,42;342.288,74;92.018,73;288.816,62;149130.07;131.151,77;2013-06-18;SD;;;
141961;10;M;I;2013-09-20;B;9;M3;1;2418693;RU11;800;19;C01;2013-05-27;5;;2013-07-01;1;S5;S0;;TEMPLE-MANUFACTURING;CCROUP4;102;;;;;1;B;KZT;;18,20;1;;;K4;;15.165,26;30.863,90;7810;Y003;;GEL;429;;240;;;;;6982;3.626.374,86;129.616,87;2;4,26;20519473;104;2013-09-08;1;228248645;G1;M;74.736,34;B1;;3406702;10;364;;;;SE10;1;24;OF2;;658;2013-08-03;SP2;1018209844;;SEK;2013-09-29;LO15;2013-03-02;137.025,25;295.810,26;372.846,71;226.971,14;174.863,20;144524.61;72.680,47;2013-06-12;SD;;;
141961;20;KZ;I;2013-09-20;C;4;MIN;1;2418693;GB10;100;19;C01;2013-05-27;7;;2013-07-01;9;S5;S0;;TEMPLE-MANUFACTURING;CCROUP3;;;;;;1;B;KZT;;3,15;1;;;K4;;254.507,39;18.806,46;6673;Y004;;GEL;429;;332;;;;;3523;3.926.484,79;329.281,35;3;2,02;20519473;104;2013-02-01;1;228248645;G1;M;2.052,23;B1;;3406702;20;592;;;;SE10;1;24;OF2;;475;2013-08-03;SP2;1017845101;;SEK;2013-09-30;LO15;2013-03-02;194.648,88;230.406,48;138.602,10;258.869,87;150.328,91;242459.88;66.757,05;2013-09-24;SD;;;
141961;30;KZ;I;2013-05-17;H;12;TO;1;2418693;RO60;700;11;C01;2013-05-13;2;;2013-07-01;1;S5;S0;;TEMPLE-MANUFACTURING;CCROUP8;;;;;;1;B;KZT;;7,74;1;;;K4;;29.579,24;33.562,78;4471;Y003;;GEL;429;;332;;;;;8072;641.935,29;313.777,89;5;5,74;13403328;104;2013-02-01;1;228248645;G1;M;291.273,46;B1;;3406702;30;399;;;;SE10;1;24;OF4;;731;2013-08-03;SP8;1022664326;;SEK;2013-09-30;LO12;2013-07-10;234.491,76;313.975,40;85.573,20;71.528,76;319.607,05;96547.47;135.205,70;2013-11-20;SD;;;
141961;40;KZ;I;2013-05-17;L;1;ST;1;2418693;RO30;700;11;C01;2013-05-13;6;;2013-07-01;1;S6;S0;;TEMPLE-MANUFACTURING;CCROUP8;;2;;;;1;B;KZT;;17,27;1;;;K4;;183.249,38;16.512,20;3932;Y003;;GEL;429;;351;;;;;5402;2.016.119,92;313.799,14;4;7,78;13403328;109;2013-02-01;1;228248645;G1;M;397.942,95;B1;;3406702;50;80;;;;SE10;1;24;OF4;;333;2013-08-03;SP8;1019713155;;SEK;2013-09-30;LO12;2013-07-10;64.829,04;23.676,14;327.244,59;166.197,15;248.125,72;252312.74;374.399,48;2013-01-07;SD;;;
141961;50;M;I;2013-05-17;B;9;M3;1;2418693;140;200;11;C01;2013-03-26;11;;2013-07-01;1;S6;S0;;TEMPLE-MANUFACTURING;CCROUP6;;;;;;1;G;KZT;;2,48;1;;;K4;;29.739,76;28.113,13;8108;ZTXR;;GEL;429;;351;;R01;;;6267;1.002.581,62;65.001,17;2;3,29;13403328;109;2013-04-07;1;228248645;G1;KZ;176.165,16;B1;;3406702;60;689;;;;SE10;1;24;OF4;;117;2013-08-03;SP8;1019713155;;SEK;2013-09-30;LO12;2013-07-10;80.606,45;85.146,55;205.642,34;299.320,85;191.802,90;247372.87;349.273,77;2013-04-30;SD;;;
141962;10;KZ;I;2013-05-17;C;7;ST;1;2418693;GB10;100;11;C02;2013-03-26;10;;2013-02-06;9;S6;S0;;ELLIJAY-FURNISHINGS;CCROUP6;;;;;;1;C;KZT;;18,51;1;;;K4;;59.625,82;5.749,52;2448;Y056;;GEL;429;;351;;;;;5808;695.066,74;385.573,52;3;2,23;13403328;109;2013-04-07;1;205061283;G1;KZ;350.328,57;B1;;3406703;10;727;;;;10;1;211;OF10;;510;2013-02-22;SP5;1022801653;;SEK;2013-09-30;LO12;2013-07-10;129.396,26;35.791,50;171.589,75;19.771,51;365.337,08;383163.27;108.812,27;2013-06-30;SD;;;
141962;20;M;I;2013-04-15;C;13;TO;1;2418769;PL10;500;19;C02;2013-03-26;3;;2013-02-06;1;S6;S0;;ELLIJAY-FURNISHINGS;CCROUP1;106;;;;;1;H;KZT;;5,54;1;;;K4;;25.499,83;18.666,19;6273;Y056;;GEL;429;;351;;;;;1930;2.538.715,66;130.587,09;5;9,81;13403328;109;2013-04-07;1;205061283;G1;KZ;22.656,76;B1;;3406703;30;911;;;;10;1;211;OF7;;62;2013-11-03;SP5;1022801653;;SEK;2013-09-30;LO12;2013-07-10;196.705,07;278.218,90;399.605,79;290.027,47;311.699,53;165011.88;6.598,78;2013-10-03;SD;;;
141962;30;M;I;2013-08-13;L;2;MIN;1;2418769;RO60;200;19;C04;2013-03-26;9;;2013-02-06;1;S6;S0;;ELLIJAY-FURNISHINGS;CCROUP5;102;;;;;1;L;KZT;;8,56;1;;;K4;;203.603,64;33.884,37;9121;Y056;;GEL;661;;594;;;;;5902;1.588.027,60;220.504,35;6;7,30;13403328;109;2013-04-07;1;205061283;G1;M;105.482,50;B1;;3406703;40;659;;;;10;1;211;OF4;;911;2013-11-03;SP5;1022801653;;SEK;2013-09-30;LO12;2013-07-10;223.851,55;212.236,58;150.469,17;93.764,81;345.809,57;22852.05;23.690,01;2013-01-23;SD;;;
141963;10;M;I;2013-01-05;B;1;TO;1;2418482;SE10;100;19;C04;2013-03-26;10;;2013-02-06;1;S6;S0;;FOLKSTON-REALTY;CCROUP3;;;;;;1;L;KZT;;4,75;1;;;K4;;19.190,16;38.721,24;1371;Y056;;GEL;661;;594;B13;;;;9021;2.102.059,38;186.900,54;6;4,12;13403328;109;2013-04-07;1;205061283;G1;M;164.450,96;B1;;3406704;10;109;;;;BE10;1;;OF4;;31;2013-11-03;SP1;1022801653;;SEK;2013-09-30;LO12;2013-08-19;309.314,46;196.596,09;346.765,93;77.669,43;238.827,60;188180.67;217.769,81;2013-01-10;SD;;;
141963;20;KZ;I;2013-01-05;H;3;M3;1;2418471;PL10;800;19;C04;2013-03-26;2;;2013-09-11;1;S6;S0;;FOLKSTON-REALTY;CCROUP7;;;;;;1;H;KZT;;10,27;1;;;K4;;151.520,61;12.558,05;5486;ZSE2;;GEL;661;;770;;;;;6385;1.341.197,68;216.937,58;8;8,05;16009699;109;2013-01-29;1;205061283;G1;M;91.529,37;B1;;3406704;20;121;;;;BE10;1;;OF4;;449;2013-05-04;SP13;1022801653;;SEK;2013-09-30;LO16;2013-08-19;285.992,98;350.240,32;252.827,32;391.271,42;383.154,47;75279.22;184.594,34;2013-01-20;SD;;;
